n_processo;assunto;status;data_deferimento;tipo_de_localizacao;localizacao;endereco;cep;distrito;subprefeitura;categoria_uso;numero_documento;certf_conclusao_tipo;area_objeto_certf_concl
1020.2023/0017176-6;Certificado de Conclusão;deferido;05/12/2023 17:42:26;SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL;046.219.0003-1, 046.219.0004-8, 046.219.0005-6, 046.219.0009-9, 046.219.0010-2, 046.219.0013-7, 046.219.0014-5, 046.219.0015-3, 046.219.0056-0, 046.219.0218-0, 046.219.0219-9;Rua Vergueiro, 6032, Vila Gumercindo, Rua Vergueiro, 6032, Vila Gumercindo, Rua Vergueiro, 6032, Vila Gumercindo, Rua Vergueiro, 6032, Rua Vergueiro, Rua Vergueiro, 6032, Vila Gumercindo, Rua Vergueiro, 6032, Vila Gumercindo, Rua Vergueiro, 6032, Vila Gumercindo, Rua Vergueiro, 6032, Vila Gumercindo, Rua Vergueiro, 6032, Vila Gumercindo, Rua Vergueiro, 6032, Vila Gumercindo, Rua Vergueiro, 6032, Vila Gumercindo;04272100, 04272100, 04272100, 04272100, 04272100, 04272100, 04272100, 04272100, 04272100, 04272100, 04272100;Vila Gumercindo, Vila Gumercindo, Vila Gumercindo, Rua Vergueiro, Vila Gumercindo, Vila Gumercindo, Vila Gumercindo, Vila Gumercindo, Vila Gumercindo, Vila Gumercindo, Vila Gumercindo;;HMP, HIS, nR1, R2v, nR1-3, R2v-2;32343-23-SP-CCE;Totalmente;39924.77
1020.2023/0018258-0;Certificado de Conclusão;deferido;20/09/2023 16:23:23;SQL;187.211.0034-8;RUA SERTÃO DE CANUDOS , LOTE 11 QUADRA 10 LOTEAMENTO VILA PERUS , CASA , PERUS ;05208010;PERUS ;;R2h, R2h-1;32344-23-SP-CCE;Totalmente;330.22
1020.2023/0017181-2;Certificado de Conclusão;deferido;20/03/2024 17:36:06;SQL;067.398.0019-7;Rua Major Vital Bandeira de Melo, 90,  Vila Constança;02258260; Vila Constança;;HIS;32359-23-SP-CCE;Totalmente;1119.75
1020.2023/0017605-9;Certificado de Conclusão;deferido;03/04/2024 15:24:55;SQL;088.152.0012-6;AVENIDA VEREADOR JOSÉ DINIZ, 1074, SANTO AMARO;04604001;SANTO AMARO;;R1;32360-23-SP-CCE;Totalmente;238.1
1020.2023/0017600-8;Certificado de Conclusão;deferido;29/09/2023 19:03:51;SQL;054.183.0012-1;Rua Apucarana, 1604 e 1606, Tatuapé;03311001;Tatuapé;;nR1, nR1-3;32370-23-SP-CCE;Totalmente;260.07
1020.2023/0017601-6;Certificado de Conclusão;deferido;02/10/2023 13:11:29;SQL, SQL, SQL;030.003.0099-6, 030.003.0048-1, 030.003.0710-9;Rua André Vidal, 05, Tatuapé, Av. Celso Garcia, 3290, Tatuapé, Av. Celso Garcia, 3296, Tatuapé;03065070, 03064000, 03064000;Tatuapé, Tatuapé, Tatuapé;;R2v, nR1, R2v-2, nR1-3;32373-23-SP-CCE;Totalmente;11859.13
1020.2023/0017293-2;Certificado de Conclusão;deferido;22/11/2023 14:03:17;SQL, SQL;112.489.0059-5, 112.489.0057-9;Rua Eng. Cesar Polilo, 393, Vila Giordano, Rua Eng Cesar Polilo, 393, Vila Giordano;08021150, 08021150;Vila Giordano, Vila Giordano;;R2v, HMP, R2v-1;32387-23-SP-CCE;Totalmente;4138.95
1020.2023/0017690-3;Certificado de Conclusão;deferido;06/02/2024 14:18:27;SQL;061.132.0017-5;Rua São Vicente do Araguaia, 67, Vila Beatriz;03643020;Vila Beatriz;;R2h, R2h-1;32413-23-SP-CCE;Totalmente;211.78
1020.2023/0017392-0;Certificado de Conclusão;deferido;09/10/2023 18:23:43;SQL;030.029.0011-7;RUA CORONEL CARLOS OLIVA, 294, TATUAPÉ;03067010;TATUAPÉ;;HIS;32429-23-SP-CCE;Totalmente;603.71
1020.2023/0017803-5;Certificado de Conclusão;deferido;19/04/2024 19:16:09;SQL;147.269.0021-7;RUA MACELA DO CAMPO, SN, PQ SAVOY CITY;03570130;PQ SAVOY CITY;;R2h, R2h-1;32435-23-SP-CCE;Totalmente;208.56
1020.2023/0017806-0;Certificado de Conclusão;deferido;15/01/2024 12:21:36;SQL;117.279.0028-5;RUA ALDERIZO HENRIQUE, 25, VILETA BENTEVI;03279220;VILETA BENTEVI;;R2h, R2h-1;32461-23-SP-CCE;Totalmente;264.46
1020.2023/0017616-4;Certificado de Conclusão;deferido;05/01/2024 18:24:19;SQL;027.072.0020-4;RUA DR FOMM, 238, BELENZINHO;03163030;BELENZINHO;;HIS;32462-23-SP-CCE;Totalmente;705.39
1020.2023/0017994-5;Certificado de Conclusão;deferido;25/09/2023 08:57:24;SQL, SQL;005.087.0019-1, 005.087.0192-9;AVENIDA DA LIBERDADE, 720, LIBERDADE, AVENIDA DA LIBERDADE, 736, LIBERDADE;01502001, 01502001;LIBERDADE, LIBERDADE;;nR1, nR1-6;32482-23-SP-CCE;Totalmente;0
1020.2023/0017509-5;Certificado de Conclusão;deferido;20/05/2024 16:46:20;SQL, SQL;057.071.0033-4, 057.071.0032-6;RUA HERCÍLIA, 496, VILA MATILDE, RUA HERCÍLIA, 488, VILA MATILDE;03512050, 03512050;VILA MATILDE, VILA MATILDE;;HIS;32487-23-SP-CCE;Totalmente;1267.76
1020.2023/0017508-7;Certificado de Conclusão;deferido;17/11/2023 19:14:46;SQL;087.006.0094-6;Avenida João Dias, 2074, Santo Amaro;04724003;Santo Amaro;;HIS;32491-23-SP-CCE;Totalmente;23151.8
1020.2023/0017515-0;Certificado de Conclusão;deferido;28/09/2023 11:52:02;SQL;112.334.0019-2;Rua Benjamin do Monte, 40, Parque Cruzeiro do Sul;08070320;Parque Cruzeiro do Sul;;HIS;32497-23-SP-CCE;Totalmente;921.26
1020.2023/0017974-0;Certificado de Conclusão;deferido;08/11/2023 15:26:56;SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL;043.085.0050-8, 043.085.0014-1, 043.085.0015-1, 043.085.0017-6, 043.085.0018-4, 043.085.0019-2, 043.085.0020-6, 043.085.0049-4, 043.085.0021-4, 043.085.0022-2, 043.085.0011-7, 043.085.0117-2, 043.085.0118-0, 043.085.0119-9, 043.085.0120-2, 043.085.0121-0, 043.085.0122-9, 043.085.0123-7, 043.085.0124-5, 043.085.0125-3, 043.085.0126-1, 043.085.0127-1, 043.085.0128-8, 043.085.0129-6, 043.085.0130-1;RUA GAMA LOBO, 1919, VILA DOM PEDRO, RUA GAMA LOBO, 1943, VILA DOM PEDRO, RUA GAMA LOBO, 1933, VILA DOM PEDRO, RUA GAMA LOBO, 1913, VILA DOM PEDRO, RUA GAMA LOBO, 1897, VILA DOM PEDRO, RUA GAMA LOBO, 1889, VILA DOM PEDRO, RUA GAMA LOBO, 1877, VILA DOM PEDRO, RUA GAMA LOBO, 1927, VILA DOM PEDRO, RUA MARQUES DE OLINDA, 404, VILA DOM PEDRO, RUA MARQUES DE OLINDA, 416, VILA DOM PEDRO, RUA DONA LEOPOLDINA, 261, VILA DOM PEDRO, RUA DONA LEOPOLDINA, 273, VILA DOM PEDRO, RUA DONA LEOPOLDINA, 279, APTO 01, RUA DONA LEOPOLDINA, RUA DONA LEOPOLDINA, 279, APTO 02, VILA DOM PEDRO, RUA DONA LEOPOLDINA, 279, APTO 03, VILA DOM PEDRO, RUA DONA LEOPOLDINA, 279, APTO 04, VILA DOM PEDRO, RUA DONA LEOPOLDINA, 279, APTO 05, VILA DOM PEDRO, RUA DONA LEOPOLDINA, 279, APTO 06, VILA DOM PEDRO, RUA DONA LEOPOLDINA, 279, APTO 07, VILA DOM PEDRO, RUA DONA LEOPOLDINA, 279, APTO 08, VILA DOM PEDRO, RUA DONA LEOPOLDINA, 279, APTO 09, VILA DOM PEDRO, RUA DONA LEOPOLDINA, 279, APTO 10, VILA DOM PEDRO, RUA DONA LEOPOLDINA, 279, APTO 11, VILA DOM PEDRO, RUA DONA LEOPOLDINA, 279, APTO 12, VILA DOM PEDRO, RUA DONA LEOPOLDINA, 279, APTO 13, VILA DOM PEDRO;04269001, 04269001, 04269001, 04269001, 04269001, 04269001, 04269001, 04269001, 04277000, 04277000, 04278040, 04278040, 04278040, 04278040, 04278040, 04278040, 04278040, 04278040, 04278040, 04278040, 04278040, 04278040, 04278040, 04278040, 04278040;VILA DOM PEDRO, VILA DOM PEDRO, VILA DOM PEDRO, VILA DOM PEDRO, VILA DOM PEDRO, VILA DOM PEDRO, VILA DOM PEDRO, VILA DOM PEDRO, VILA DOM PEDRO, VILA DOM PEDRO, VILA DOM PEDRO, VILA DOM PEDRO, RUA DONA LEOPOLDINA, VILA DOM PEDRO, VILA DOM PEDRO, VILA DOM PEDRO, VILA DOM PEDRO, VILA DOM PEDRO, VILA DOM PEDRO, VILA DOM PEDRO, VILA DOM PEDRO, VILA DOM PEDRO, VILA DOM PEDRO, VILA DOM PEDRO, VILA DOM PEDRO;;R2v, R2v-3;32505-23-SP-CCE;Parcialmente;2160.56
1020.2023/0018013-7;Certificado de Conclusão;deferido;03/10/2023 14:16:35;SQL;090.343.0004-8;RUA PADRE BENTO IBANEZ, 182, JARDIM PRUDÊNCIA;04649030;JARDIM PRUDÊNCIA;;R2h, R2h-1;32527-23-SP-CCE;Totalmente;313.65
1020.2023/0018426-4;Certificado de Conclusão;deferido;20/10/2023 17:24:39;SQL;043.022.0033-2;R PROF  LUIZ WANDERLEY, 33, IPIRANGA;04275060;IP - IPIRANGA;;HIS;32536-23-SP-CCE;Totalmente;885.87
1020.2023/0017621-0;Certificado de Conclusão;deferido;04/12/2023 15:35:09;SQL;142.028.0010-8;R   KARL FRIEDRICH GAUSS, 82, JD NORDESTE;03690040;PE - PENHA;;HIS;32537-23-SP-CCE;Totalmente;562.74
1020.2023/0017622-9;Certificado de Conclusão;deferido;24/10/2023 18:31:52;SQL;114.232.0016-1;Rua Reverendo Alcides Franco, 56/62, Lote 22 da Quadra 15, Jardim Itapemirim;08220700;Jardim Itapemirim;;HIS;32538-23-SP-CCE;Totalmente;844.95
1020.2023/0017626-1;Certificado de Conclusão;deferido;13/09/2023 16:04:53;SQL;117.192.0003-2;R INDEPENDENCIA, 76, Vila Virginia;03289020;Vila Virginia;;HIS;32549-23-SP-CCE;Totalmente;830.37
1020.2023/0017712-8;Certificado de Conclusão;deferido;05/10/2023 16:37:27;SQL, SQL, SQL, SQL, SQL, SQL, SQL;047.097.0113-1, 047.097.0114-8, 047.097.0115-6, 047.097.0116-4, 047.097.0117-2, 047.097.0118-0, 047.097.0119-9;RUA PROFESSOR APRIGIO GONZAGA, 238, Saúde, RUA PROFESSOR APRIGIO GONZAGA, 226, Saúde, RUA PROFESSOR APRIGIO GONZAGA, 218, Saude, RUA PROFESSOR APRIGIO GONZAGA, 214, Saude, RUA PROFESSOR APRIGIO GONZAGA, 204, Saude, RUA MASSARANDUBA, 139, Saude, Rua Massaranduba, 145 e 145A, Saude;04303000, 04303000, 04303000, 04303000, 04303000, 04303000, 04303000;Saúde, Saúde, Saude, Saude, Saude, Saude, Saude;;R2v, nR1, R2v-1, nR1-2;32567-23-SP-CCE;Totalmente;10116.42
1020.2023/0019468-5;Certificado de Conclusão;deferido;27/11/2023 12:44:09;SQL;090.464.0011-5;RUA ISIDORO KAUFFMAN, 45, CASA, PARQUE RESIDÊNCIAL JULIA;04671350;PARQUE RESIDÊNCIAL JULIA;;R2h, R2h-1;32568-23-SP-CCE;Totalmente;198.4
1020.2023/0017987-2;Certificado de Conclusão;deferido;21/09/2023 17:53:17;SQL, SQL, SQL, SQL, SQL, SQL, SQL;057.015.0027-6, 057.015.0028-4, 057.015.0029-2, 057.015.0030-6, 057.015.0031-4, 057.015.0032-2, 057.015.0033-0;RUA CORONEL PEDRO DIAS DE CAMPOS, 788 , VILA MATILDE, RUA CORONEL PEDRO DIAS DE CAMPOS, 788 fundoss, VILA MATILDE, RUA CORONEL PEDRO DIAS DE CAMPOS, 798, VILA MATILDE, RUA CORONEL PEDRO DIAS DE CAMPOS, 804, VILA MATILDE, RUA CORONEL PEDRO DIAS DE CAMPOS, 812, VILA MATILDE, RUA CORONEL PEDRO DIAS DE CAMPOS, 814, VILA MATILDE, RUA CORONEL PEDRO DIAS DE CAMPOS, 822, VILA MATILDE;03508010, 03508010, 03508010, 03508010, 03508010, 03508010, 03508010;VILA MATILDE, VILA MATILDE, VILA MATILDE, VILA MATILDE, VILA MATILDE, VILA MATILDE, VILA MATILDE;;R2v, nR1, R2v-2, nR1-3, nR1-12;32572-23-SP-CCE;Totalmente;19786.34
1020.2023/0017713-6;Certificado de Conclusão;deferido;24/10/2023 20:26:53;SQL;111.005.0006-4;RUA PROFESSOR JOSÉ DE BARROS PINTO, 81, VILA FRUGOLI ;03674040;VILA FRUGOLI ;;HIS;32584-23-SP-CCE;Totalmente;643.96
1020.2023/0018014-5;Certificado de Conclusão;deferido;20/09/2023 11:44:52;SQL;016.136.0028-3;RUA JOÃO CACHOEIRA, 864, VILA NOVA CONCEIÇÃO;02516010;VILA NOVA CONCEIÇÃO;;nR1, nR1-6;32595-23-SP-CCE;Totalmente;280
1020.2023/0017856-6;Certificado de Conclusão;deferido;31/10/2023 17:55:01;SQL;059.205.0029-8;Rua Alto São João, 16, Vila Ré;03662050;Vila Ré;;HIS;32597-23-SP-CCE;Totalmente;463.25
1020.2023/0018275-0;Certificado de Conclusão;deferido;08/02/2024 17:55:55;SQL;152.373.0010-2;RUA LOURENÇO LEITE PENTEADO, 206, PARQUE SÃO RAFAEL;08311170;PARQUE SÃO RAFAEL;;R2h, R2h-1;32601-23-SP-CCE;Totalmente;269
1020.2023/0018283-0;Certificado de Conclusão;deferido;28/09/2023 14:37:07;SQL, SQL, SQL, SQL;085.021.0009-2, 085.021.0018-1, 085.021.0026-2, 085.021.0032-7;R PROF DR JOSE MARQUES DA CRUZ, 92 - 106 , JD. DAS ACACIAS, R PROF DR JOSE MARQUES DA CRUZ, 70, JD DAS ACACIAS, Av.ROQUE PETRONI JÚNIOR, 125, JD DAS ACACIAS , Av.ROQUE PETRONI JÚNIOR, 80, JD DAS ACACIAS ;04707020, 04707020, 04707000, 04707000;JD. DAS ACACIAS, JD DAS ACACIAS, JD DAS ACACIAS , JD DAS ACACIAS ;;R2v, nR1, R2v-2, nR1-12, nR1-3;32609-23-SP-CCE;Totalmente;8181.64
1020.2023/0017855-8;Certificado de Conclusão;deferido;15/09/2023 18:20:47;SQL;142.148.0033-7;RUA SURUCUAS , 458, CIDADE ANTONIO ESTEVÃO DE CARVALHO;08220000;CIDADE ANTONIO ESTEVÃO DE CARVALHO;;HIS;32653-23-SP-CCE;Totalmente;782.29
1020.2023/0018284-9;Certificado de Conclusão;deferido;18/12/2023 17:26:15;SQL;053.237.0027-0;RUA GENERAL ARGOLO, 778, VILA INVERNADA;03350110;VILA INVERNADA;;R2h, R2h-1;32663-23-SP-CCE;Totalmente;366
1020.2023/0017857-4;Certificado de Conclusão;deferido;16/10/2023 15:09:33;SQL;053.106.0002-7;RUA RAIMUNDO CORREA, 4, AGUA RASA;03351050;AGUA RASA;;HIS;32666-23-SP-CCE;Totalmente;743.74
1020.2023/0018285-7;Certificado de Conclusão;deferido;08/03/2024 18:45:16;SQL;199.026.0067-1;Rua Urbano da Silva, 19, Vila Jaguara;05115050;Vila Jaguara;;R2h, R2h-1;32688-23-SP-CCE;Totalmente;285.79
1020.2023/0018401-9;Certificado de Conclusão;deferido;26/09/2023 16:29:20;SQL;300.010.0017-6;RUA ARMANDO PETRELLA, 400, JARDIM PANORAMA;05679010;JARDIM PANORAMA;;R2h, R2h-3;32710-23-SP-CCE;Totalmente;2513.22
1020.2023/0018402-7;Certificado de Conclusão;deferido;04/10/2023 12:26:22;SQL, SQL, SQL, SQL, SQL, SQL, SQL;013.061.0029-1, 013.061.0034-8, 013.061.0035-6, 013.061.0033-1, 013.061.0032-1, 013.061.0030-5, 013.061.0036-4;R FRANCISCO LEITAO, 237, JD AMERICA, R FRANCISCO LEITAO, 257, JD AMERICA, R FRANCISCO LEITAO, 265, JD AMERICA, R FRANCISCO LEITAO, 255, JD AMERICA, R FRANCISCO LEITAO, 247, JD AMERICA, R FRANCISCO LEITAO, 241, JD AMERICA, R FRANCISCO LEITAO, 269, JD AMERICA;05414025, 05414025, 05414025, 05414025, 05414025, 05414025, 05414025;JD AMERICA, JD AMERICA, JD AMERICA, JD AMERICA, JD AMERICA, JD AMERICA, JD AMERICA;;R2v, nR1, R2v-2, nR1-3, nR1-12, nR1-6;32722-23-SP-CCE;Totalmente;12884.55
1020.2023/0018494-9;Certificado de Conclusão;deferido;01/11/2023 12:51:48;SQL;146.038.0026-5;RUA CALAGUALA , 73, JARDIM ELIANE ;03578140;JARDIM ELIANE ;;R2h, R2h-1;32741-23-SP-CCE;Totalmente;256.54
1020.2023/0018616-0;Certificado de Conclusão;deferido;10/10/2023 17:59:15;SQL;042.073.0023-6;Rua Borges Lagoa, 269 a 323, Vila Clementino;04038030;Vila Clementino;;R2v, nR1, R2v-2, nR1-3, nR1-12;32771-23-SP-CCE;Totalmente;20934.3
1020.2023/0018603-8;Certificado de Conclusão;deferido;27/05/2024 10:40:33;SQL;055.085.0026-1;Rua Eponina, 496, Vila Carrão;03426010;Vila Carrão;;R2h, R2h-1;32799-23-SP-CCE;Totalmente;299.6
1020.2023/0018305-5;Certificado de Conclusão;deferido;29/09/2023 15:07:43;SQL;067.355.0009-1;Rua Bartolomeu de Torales, 207, Vila Mazzei;02310020;Vila Mazzei;;HIS, R2v, R2v-1;32828-23-SP-CCE;Totalmente;579.11
1020.2023/0018925-8;Certificado de Conclusão;deferido;29/01/2024 14:50:15;SQL, SQL;064.112.0026-2, 064.112.0027-0;RUA ARARI LEITE, 297, VILA MARIA, RUA ARARI LEITE, 283, VILA MARIA;02123050, 02123050;VILA MARIA, VILA MARIA;;nR1, nR1-15;32832-23-SP-CCE;Totalmente;366.66
1020.2023/0018617-8;Certificado de Conclusão;deferido;23/02/2024 16:44:46;SQL;089.446.0004-1;RUA CORNÉLIO SCHIMIDT, 62, PARQUE JABAQUARA;04357110;PARQUE JABAQUARA;;R2h, R2h-1;32835-23-SP-CCE;Totalmente;347.74
1020.2023/0019454-5;Certificado de Conclusão;deferido;17/11/2023 17:00:48;SQL;061.036.0036-7;RUA BENEDITO CESÁRIO, 330, PENHA ;03641020;PENHA ;;R2h, R2h-1;32844-23-SP-CCE;Totalmente;413.54
1020.2023/0018621-6;Certificado de Conclusão;deferido;20/09/2023 15:05:22;SQL;068.491.0020-3;RUA EURICO SODRE, 561, VILA MEDEIROS;02215010;VILA MEDEIROS;;R2h, R2h-1;32845-23-SP-CCE;Totalmente;261.1
1020.2023/0018718-2;Certificado de Conclusão;deferido;17/10/2023 12:56:08;SQL, SQL, SQL, SQL, SQL, SQL, SQL;013.023.0115-2, 013.023.0087-3, 013.023.0466-6, 013.023.0467-4, 013.023.0468-2, 013.023.0469-0, 013.023.0470-4;"Rua Alves Guimarães, 198; 204; 214, Pinheiros, Rua Alves Guimarães, 198; 204; 214, Pinheiros, Rua Alves Guimarães, 198; 204; 214, Pinheiros, Rua Alves Guimarães, 198; 204; 214, Pinheiros, Rua Alves Guimarães, 198; 204; 214, Pinheiros, Rua Alvea Guimarães, 198; 204; 214, Pinheiros, Rua Alves Guimarães, 198; 204; 214, Pinheiros";05410000, 05410000, 05410000, 05410000, 05410000, 05410000, 05410000;Pinheiros, Pinheiros, Pinheiros, Pinheiros, Pinheiros, Pinheiros, Pinheiros;;R2v, nR1, R2v-2, nR1-3, nR1-15;32850-23-SP-CCE;Totalmente;9729.79
1020.2023/0018430-2;Certificado de Conclusão;deferido;11/10/2023 19:44:51;SQL;052.246.0106-1;RUA GENERAL ALCIO SOUTO, 360, VILA LIBANESA;03193110;VILA LIBANESA;;HIS;32851-23-SP-CCE;Totalmente;701.26
1020.2023/0018622-4;Certificado de Conclusão;deferido;20/09/2023 13:54:57;SQL;068.491.0021-1;RUA EURICO SODRE, 567, VILA MEDEIROS;02215010;VILA MEDEIROS;;R2h, R2h-1;32855-23-SP-CCE;Totalmente;257.92
1020.2023/0018720-4;Certificado de Conclusão;deferido;04/10/2023 11:21:17;SQL, SQL, SQL;054.183.0010-5, 054.183.0039-3, 054.183.0040-7;Rua Apucarana, 1620 e 1624, Vila Gomes Cardim, Rua Apucarana, 1628, Vila Gomes Cardim, Rua Apucarana, 1630, Vila Gomes Cardim;03311001, 03311001, 03311001;Vila Gomes Cardim, Vila Gomes Cardim, Vila Gomes Cardim;;nR1, nR1-3;32861-23-SP-CCE;Totalmente;552.4
1020.2023/0018726-3;Certificado de Conclusão;deferido;24/10/2023 11:15:57;SQL;069.045.0003-4;AVENIDA ÁGUAS DE SÃO PEDRO, 209, VILA PAULICEIA;02302070;VILA PAULICEIA;;nR1, nR1-6;32900-23-SP-CCE;Totalmente;746.55
1020.2023/0018943-6;Certificado de Conclusão;deferido;11/10/2023 13:43:44;SQL, SQL;300.056.0003-8, 300.056.0008-9;RUA JOAQUIM C. DE AZEVEDO MARQUES, S/N,  MORUMBI, RUA RAMOS DE ALMEIDA, S/N,  MORUMBI;05688021, 05687030; MORUMBI,  MORUMBI;;R2h, R2h-3;32920-23-SP-CCE;Totalmente;2336
1020.2023/0018934-7;Certificado de Conclusão;deferido;07/12/2023 10:40:43;SQL;121.038.0052-3;RUA JAIME RODRIGUES , 380, JARDIM MANACA;04446230;JARDIM MANACA;;R2h, R2h-1;32939-23-SP-CCE;Totalmente;269.7
1020.2023/0018937-1;Certificado de Conclusão;deferido;27/10/2023 17:16:27;SQL;100.021.0026-5;RUA EMILIO BARBOSA , 170, VILA PRUDENTE;03135040;VILA PRUDENTE;;R2h, R2h-1;32943-23-SP-CCE;Totalmente;241.83
1020.2023/0018938-0;Certificado de Conclusão;deferido;06/10/2023 14:54:43;SQL;106.190.0002-2;rua afonso de carvalho, 334, vila progresso;02978040;vila progresso;;R2h, R2h-1;32944-23-SP-CCE;Totalmente;238.99
1020.2023/0019043-4;Certificado de Conclusão;deferido;09/11/2023 16:24:57;SQL;047.176.0013-4;RUA MAJOR FREIRE, 618, VILA MONTE ALEGRE;04304110;VILA MONTE ALEGRE;;R2h, R2h-3;32959-23-SP-CCE;Totalmente;943.72
1020.2023/0018544-9;Certificado de Conclusão;deferido;29/09/2023 15:49:55;SQL;102.068.0046-1;RUA TAPACOÁS, 59, VILA SANTA CLARA;03273300;VILA SANTA CLARA;;HIS;32969-23-SP-CCE;Totalmente;752.75
1020.2023/0018940-1;Certificado de Conclusão;deferido;18/12/2023 17:02:45;SQL;116.299.0017-5;RUA NATAL MEIRA DE BARROS, 75, JARDIM ARICANDUVA;03454030;JARDIM ARICANDUVA;;R2h, R2h-1;32972-23-SP-CCE;Totalmente;305.84
1020.2023/0018548-1;Certificado de Conclusão;deferido;16/10/2023 18:05:01;SQL;149.055.0031-0;Rua Córrego do Bom Jesus, S/N, Cidade Centenário;03933030;Cidade Centenário;;HIS;32978-23-SP-CCE;Totalmente;596.9
1020.2023/0018550-3;Certificado de Conclusão;deferido;26/12/2023 15:28:32;SQL;052.302.0026-1;Rua Francisco Retti, 137, Vila Oratório;03189140;Vila Oratório;;HMP;32981-23-SP-CCE;Totalmente;446.24
1020.2023/0018644-5;Certificado de Conclusão;deferido;11/01/2024 19:14:51;SQL;070.113.0005-8;Rua José de Albuquerque Medeiros, 700, -, Água Fria (ZN);02336000;Água Fria (ZN);;HIS;33008-23-SP-CCE;Totalmente;505.86
1020.2023/0018645-3;Certificado de Conclusão;deferido;30/10/2023 19:44:51;SQL;110.288.0024-9;Rua Catamarca, 184, Vila Buenos Aires;03624030;Vila Buenos Aires;;HIS;33012-23-SP-CCE;Totalmente;746.09
1020.2023/0019373-5;Certificado de Conclusão;deferido;17/11/2023 17:02:49;SQL;060.175.0013-9;Omacha, 198, Penha de França;03610020;Penha de França;;R2h, R2h-1;33027-23-SP-CCE;Totalmente;528.01
1020.2023/0019167-8;Certificado de Conclusão;deferido;19/01/2024 20:02:43;SQL;167.017.0054-2;RUA GENRAL RIBAMAR DE MIRANDA , 29, CAMPO LIMPO ;05889000;CAMPO LIMPO ;;R2h, R2h-1;33046-23-SP-CCE;Totalmente;260.46
1020.2023/0018837-5;Certificado de Conclusão;deferido;15/05/2024 16:21:19;SQL;059.227.0090-1;RUA DOIS DE JANEIRO, 59, PENHA;03616020;PENHA;;HIS;33060-23-SP-CCE;Totalmente;693.51
1020.2023/0018745-0;Certificado de Conclusão;deferido;27/09/2023 13:31:41;SQL;071.271.0010-1;Rua Alfredo Zunkeller, 713, Pq. Mandaqui;02421070;Pq. Mandaqui;;HIS;33068-23-SP-CCE;Totalmente;648.22
1020.2023/0018747-6;Certificado de Conclusão;deferido;28/09/2023 09:22:30;SQL, SQL;072.079.0050-3, 072.079.0001-5;Rua Jupiá, 142, Santa Teresinha , Rua Luiz Antonio dos Santos, 217, Santa Teresinha ;02460020, 02460020;Santa Teresinha , Santa Teresinha ;;R2h, R2h-1;33073-23-SP-CCE;Totalmente;88.38
1020.2023/0018749-2;Certificado de Conclusão;deferido;24/11/2023 17:22:56;SQL, SQL, SQL, SQL, SQL, SQL, SQL;072.025.0013-2, 072.025.0076-0, 072.025.0114-7, 072.025.0130-9, 072.025.0116-3, 072.025.0117-1, 072.025.0197-1;Rua Conselheiro Moreira De Barros, 1773, Santa Terezinha, Rua José Leite de Almeida , 85/87, Santa Terezinha, Rua José Leite de Almeida , 169, Santa Terezinha, Rua José Leite de Almeida , 93 e 99, Santa Terezinha, Rua José Leite de Almeida , 157, Santa Terezinha, Rua José Leite de Almeida , 109, Santa Terezinha, Rua José Leite de Almeida , 75, Santa Terezinha;07202500, 02460072, 02460072, 02460072, 02460072, 02460072, 02460072;Santa Terezinha, Santa Terezinha, Santa Terezinha, Santa Terezinha, Santa Terezinha, Santa Terezinha, Santa Terezinha;;HMP;33075-23-SP-CCE;Totalmente;9579.73
1020.2023/0019347-6;Certificado de Conclusão;deferido;08/05/2024 11:47:02;SQL, SQL, SQL, SQL;054.182.0042-9, 054.182.0043-7, 054.182.0002-1, 054.182.0003-8;Rua Emilia Marengo, 451, Tatuapé, Rua Emilia Marengo, 453, Tatuapé, Rua Emilia Marengo, 457, Tatuapé, Rua Emilia Marengo, 465, Tatuapé;03336000, 03336000, 03336000, 03336000;Tatuapé, Tatuapé, Tatuapé, Tatuapé;;nR1, nR1-6;33090-23-SP-CCE;Totalmente;1050.8
1020.2023/0018868-5;Certificado de Conclusão;deferido;29/09/2023 16:23:52;SQL, SQL;071.464.0501-1, 071.464.0077-8;Avenida Direitos Humanos, 1849, Lauzane Paulista, Rua Lacerda Marques, 700, 712, Lauzane Paulista;02475001, 02441200;Lauzane Paulista, Lauzane Paulista;;HIS, R2v, R2v-1;33093-23-SP-CCE;Totalmente;10698.99
1020.2023/0019173-2;Certificado de Conclusão;deferido;22/11/2023 16:57:01;SQL;067.266.0029-1;RUA ENGENHEIRO ORLANDO DANIEL GÓI, 179, PARQUE VITORIA;02268070;PARQUE VITORIA;;R2h, R2h-1;33094-23-SP-CCE;Totalmente;273.6
1020.2023/0018870-7;Certificado de Conclusão;deferido;11/10/2023 19:27:49;SQL;072.211.0029-2;RUA NOVA DOS PORTUGUESES, 1059, CHORA MENINO;02462081;CHORA MENINO;;HIS;33095-23-SP-CCE;Totalmente;1594.26
